CIS	CISLabel	IN	INlabel	drugUri	CISLabel_processed	INlabel_processed
CIS61237448	SYMBICORT TURBUHALER 200/6 microgrammes par dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	symbicort turbuhaler 200/6 microgrammes par dose, poudre pour inhalation	budesonide
CIS61354914	BUDESONIDE SANDOZ 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	budesonide sandoz 1 mg/2 ml, suspension pour inhalation par nebuliseur en recipient unidose	budesonide
CIS62152730	MIFLONIL 200 microgrammes, poudre pour inhalation en gélule	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	miflonil 200 microgrammes, poudre pour inhalation en gelule	budesonide
CIS62052833	MIKICORT 3 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	mikicort 3 mg, gelule gastro-resistante	budesonide
CIS61331495	DUORESP SPIROMAX 320 microgrammes/9 microgrammes, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	duoresp spiromax 320 microgrammes/9 microgrammes, poudre pour inhalation	budesonide
CIS63115432	MIKICORT 9 mg, granulés gastro-résistants	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	mikicort 9 mg, granules gastro-resistants	budesonide
CIS65036357	PULMICORT TURBUHALER 200 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	pulmicort turbuhaler 200 microgrammes/dose, poudre pour inhalation	budesonide
CIS65546488	PULMICORT TURBUHALER 400 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	pulmicort turbuhaler 400 microgrammes/dose, poudre pour inhalation	budesonide
CIS65773258	PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	pulmicort 0,50 mg/2 ml, suspension pour inhalation par nebuliseur en recipient unidose	budesonide
CIS66664532	PULMICORT 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	pulmicort 1 mg/2 ml, suspension pour inhalation par nebuliseur en recipient unidose	budesonide
CIS68441909	PULMICORT TURBUHALER 100 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	pulmicort turbuhaler 100 microgrammes/dose, poudre pour inhalation	budesonide
CIS64275087	SYMBICORT TURBUHALER 400/12 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	symbicort turbuhaler 400/12 microgrammes/dose, poudre pour inhalation	budesonide
CIS65554855	BUDESONIDE ARROW 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	budesonide arrow 1 mg/2 ml, suspension pour inhalation par nebuliseur en recipient unidose	budesonide
CIS67916395	SYMBICORT TURBUHALER 100/6 microgrammes par dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	symbicort turbuhaler 100/6 microgrammes par dose, poudre pour inhalation	budesonide
CIS68684505	MIFLONIL 400 microgrammes, poudre pour inhalation en gélule	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	miflonil 400 microgrammes, poudre pour inhalation en gelule	budesonide
CIS67008036	NOVOPULMON NOVOLIZER 400 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	novopulmon novolizer 400 microgrammes/dose, poudre pour inhalation	budesonide
CIS67802737	BUDESONIDE TEVA 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	budesonide teva 0,5 mg/2 ml, suspension pour inhalation par nebuliseur en recipient unidose	budesonide
CIS67461691	BUDESONIDE SANDOZ 64 microgrammes/dose, suspension pour pulvérisation nasale	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	budesonide sandoz 64 microgrammes/dose, suspension pour pulverisation nasale	budesonide
CIS67827270	DUORESP SPIROMAX 160 microgrammes/4,5 microgrammes, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	duoresp spiromax 160 microgrammes/4,5 microgrammes, poudre pour inhalation	budesonide
CIS64572074	RHINOCORT 64 microgrammes/dose, suspension pour pulvérisation nasale	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	rhinocort 64 microgrammes/dose, suspension pour pulverisation nasale	budesonide
CIS66057945	SYMBICORT RAPIHALER 200/6 microgrammes par dose, suspension pour inhalation en flacon pressurisé	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	symbicort rapihaler 200/6 microgrammes par dose, suspension pour inhalation en flacon pressurise	budesonide
CIS64579414	GIBITER EASYHALER, 160 microgrammes/4,5 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	gibiter easyhaler, 160 microgrammes/4,5 microgrammes/dose, poudre pour inhalation	budesonide
CIS65441590	GIBITER EASYHALER, 320 microgrammes/9 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/INcm6gdi9prg3ako48rs0pfk4jrghrrhe1	BUDÉSONIDE	Q422212	gibiter easyhaler, 320 microgrammes/9 microgrammes/dose, poudre pour inhalation	budesonide
CIS61694240	TARCEVA 100 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INdppihpfflt3m7qj98i0gma50cmbo5rg4	ERLOTINIB	Q418369	tarceva 100 mg, comprime pellicule	erlotinib
CIS63390528	TARCEVA 150 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INdppihpfflt3m7qj98i0gma50cmbo5rg4	ERLOTINIB	Q418369	tarceva 150 mg, comprime pellicule	erlotinib
CIS67311535	TARCEVA 25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INdppihpfflt3m7qj98i0gma50cmbo5rg4	ERLOTINIB	Q418369	tarceva 25 mg, comprime pellicule	erlotinib
CIS60914573	TEMODAL 20 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 20 mg, gelule	temozolomide
CIS61030104	TEMODAL 5 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 5 mg, gelule	temozolomide
CIS62188712	TEMODAL 100 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 100 mg, gelule	temozolomide
CIS61864867	TEMOZOLOMIDE TEVA 250 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 250 mg, gelule	temozolomide
CIS61710965	TEMODAL 2,5 mg/ml, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 2,5 mg/ml, poudre pour solution pour perfusion	temozolomide
CIS62665366	TEMOZOLOMIDE TEVA 20 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 20 mg, gelule	temozolomide
CIS62930074	TEMOZOLOMIDE TEVA 100 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 100 mg, gelule	temozolomide
CIS60858338	TEMOZOLOMIDE SUN 250 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 250 mg, gelule	temozolomide
CIS60862607	TEMOZOLOMIDE SUN 140 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 140 mg, gelule	temozolomide
CIS62730650	TEMOZOLOMIDE MYLAN 180 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 180 mg, gelule	temozolomide
CIS63337988	TEMOZOLOMIDE SUN 100 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 100 mg, gelule	temozolomide
CIS66254857	TEMODAL 250 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 250 mg, gelule	temozolomide
CIS64990230	TEMOZOLOMIDE MYLAN 20 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 20 mg, gelule	temozolomide
CIS65304442	TEMOZOLOMIDE TEVA 5 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 5 mg, gelule	temozolomide
CIS66186993	TEMOZOLOMIDE MYLAN 140 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 140 mg, gelule	temozolomide
CIS66612044	TEMOZOLOMIDE TEVA 180 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 180 mg, gelule	temozolomide
CIS66746278	TEMOZOLOMIDE MYLAN 100 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 100 mg, gelule	temozolomide
CIS67082976	TEMOZOLOMIDE TEVA 140 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide teva 140 mg, gelule	temozolomide
CIS67246258	TEMOZOLOMIDE MYLAN 5 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 5 mg, gelule	temozolomide
CIS67632968	TEMOZOLOMIDE MYLAN 250 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide mylan 250 mg, gelule	temozolomide
CIS68196114	TEMODAL 140 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 140 mg, gelule	temozolomide
CIS68740943	TEMODAL 180 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temodal 180 mg, gelule	temozolomide
CIS65421470	TEMOZOLOMIDE SUN 5 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 5 mg, gelule	temozolomide
CIS67597823	TEMOZOLOMIDE SUN 20 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 20 mg, gelule	temozolomide
CIS69020770	TEMOZOLOMIDE SUN 180 mg, gélule	http://www.romedi.fr/romedi/IN6885uputmj36bfli729e0dmbu9ie6t6r	TÉMOZOLOMIDE	Q425088	temozolomide sun 180 mg, gelule	temozolomide
CIS61357910	INLYTA 7 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqf7dd84pidrr4kqu2m5hr2dj16ce8r2a	AXITINIB	Q4830631	inlyta 7 mg, comprime pellicule	axitinib
CIS64922489	INLYTA 1 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqf7dd84pidrr4kqu2m5hr2dj16ce8r2a	AXITINIB	Q4830631	inlyta 1 mg, comprime pellicule	axitinib
CIS67939209	INLYTA 5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqf7dd84pidrr4kqu2m5hr2dj16ce8r2a	AXITINIB	Q4830631	inlyta 5 mg, comprime pellicule	axitinib
CIS69083347	INLYTA 3 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqf7dd84pidrr4kqu2m5hr2dj16ce8r2a	AXITINIB	Q4830631	inlyta 3 mg, comprime pellicule	axitinib
CIS62894653	VOTRIENT 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN2sr3d1mi27k87bom6etchaj0adh43a1b	PAZOPANIB	Q7157043	votrient 200 mg, comprime pellicule	pazopanib
CIS63803884	VOTRIENT 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN2sr3d1mi27k87bom6etchaj0adh43a1b	PAZOPANIB	Q7157043	votrient 400 mg, comprime pellicule	pazopanib
CIS63877443	ALKONATREM 150 mg, gélule	http://www.romedi.fr/romedi/INqmhferi9sgi1sndfeur1djuimi16fnv3	DÉMÉCLOCYCLINE	Q2736402	alkonatrem 150 mg, gelule	demeclocycline
CIS65505630	DEMECLOCYCLINE ACETLAB 150 mg, gélule	http://www.romedi.fr/romedi/INqmhferi9sgi1sndfeur1djuimi16fnv3	DÉMÉCLOCYCLINE	Q2736402	demeclocycline acetlab 150 mg, gelule	demeclocycline
CIS60620486	OXYBUTYNINE EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	oxybutynine eg 5 mg, comprime secable	oxybutynine
CIS61716904	OXYBUTYNINE MYLAN 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	oxybutynine mylan 5 mg, comprime secable	oxybutynine
CIS63309558	OXYBUTYNINE BIOGARAN 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	oxybutynine biogaran 5 mg, comprime secable	oxybutynine
CIS61198689	OXYBUTYNINE ACCORD 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	oxybutynine accord 5 mg, comprime secable	oxybutynine
CIS69224470	DITROPAN 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	ditropan 5 mg, comprime secable	oxybutynine
CIS67037066	DRIPTANE 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	driptane 5 mg, comprime secable	oxybutynine
CIS64716418	OXYBUTYNINE SANDOZ 5 mg, comprimé sécable	http://www.romedi.fr/romedi/INri404g7imm93recni4hpfoi6633jfn08	OXYBUTYNINE	Q1060922	oxybutynine sandoz 5 mg, comprime secable	oxybutynine
CIS60058517	GABITRIL 10 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjhb0fmpm88lecenbbnefvg56l7e1s410	TIAGABINE	Q907219	gabitril 10 mg, comprime pellicule	tiagabine
CIS61089729	GABITRIL 15 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjhb0fmpm88lecenbbnefvg56l7e1s410	TIAGABINE	Q907219	gabitril 15 mg, comprime pellicule	tiagabine
CIS67859994	GABITRIL 5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjhb0fmpm88lecenbbnefvg56l7e1s410	TIAGABINE	Q907219	gabitril 5 mg, comprime pellicule	tiagabine
CIS67699269	ANSATIPINE 150 mg, gélule	http://www.romedi.fr/romedi/INj1io0h352qu2n33qeb3dtotgcamfmesm	RIFABUTINE	Q1135705	ansatipine 150 mg, gelule	rifabutine
CIS62962307	ROVALCYTE 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	rovalcyte 450 mg, comprime pellicule	valganciclovir
CIS60626471	ROVALCYTE 50 mg/ml, poudre pour solution buvable	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	rovalcyte 50 mg/ml, poudre pour solution buvable	valganciclovir
CIS62505333	VALGANCICLOVIR EG 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir eg 450 mg, comprime pellicule	valganciclovir
CIS69719585	VALGANCICLOVIR MYLAN 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir mylan 450 mg, comprime pellicule	valganciclovir
CIS64913045	VALGANCICLOVIR TEVA 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir teva 450 mg, comprime pellicule	valganciclovir
CIS66881532	VALGANCICLOVIR ARROW 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir arrow 450 mg, comprime pellicule	valganciclovir
CIS67332102	VALGANCICLOVIR BIOGARAN 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir biogaran 450 mg, comprime pellicule	valganciclovir
CIS68011551	VALGANCICLOVIR ACCORD 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir accord 450 mg, comprime pellicule	valganciclovir
CIS69423935	VALGANCICLOVIR SANDOZ 450 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INs4ibfq5f5j4ivbv9c09ds6g4aajpk1h2	VALGANCICLOVIR	Q423384	valganciclovir sandoz 450 mg, comprime pellicule	valganciclovir
CIS62382724	DONORMYL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	donormyl 15 mg, comprime pellicule secable	doxylamine
CIS60019329	DOXYLAMINE CRISTERS 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine cristers 15 mg, comprime pellicule secable	doxylamine
CIS67103299	DONORMYL 15 mg, comprimé effervescent sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	donormyl 15 mg, comprime effervescent secable	doxylamine
CIS64881366	LIDENE 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	lidene 15 mg, comprime pellicule secable	doxylamine
CIS65330992	DOXYLAMINE BIOGARAN CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine biogaran conseil 15 mg, comprime pellicule secable	doxylamine
CIS66011467	DOXYLAMINE SANDOZ CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine sandoz conseil 15 mg, comprime pellicule secable	doxylamine
CIS66335825	DOXYLAMINE MYLAN CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine mylan conseil 15 mg, comprime pellicule secable	doxylamine
CIS67657117	DOXYLAMINE TEVA CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine teva conseil 15 mg, comprime pellicule secable	doxylamine
CIS64741955	DOXYLAMINE ARROW CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine arrow conseil 15 mg, comprime pellicule secable	doxylamine
CIS68781121	DOXYLAMINE EG LABO CONSEIL 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INaeo5k8sno00lek9b8ru1hhmjmleq3gpo	DOXYLAMINE	Q423390	doxylamine eg labo conseil 15 mg, comprime pellicule secable	doxylamine
CIS62232411	GUTRON 2,5 mg, comprimé	http://www.romedi.fr/romedi/IN4smasl783l3bcv0vtv1j329s2jfcru8p	MIDODRINE	Q415051	gutron 2,5 mg, comprime	midodrine
CIS69766001	GUTRON 2,5 mg, comprimé	http://www.romedi.fr/romedi/IN4smasl783l3bcv0vtv1j329s2jfcru8p	MIDODRINE	Q415051	gutron 2,5 mg, comprime	midodrine
CIS61467125	INFLECTRA 100 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/INbka4moesrndin3jmu2sfs8uqj08vr0ja	INFLIXIMAB	Q415264	inflectra 100 mg, poudre pour solution a diluer pour perfusion	infliximab
CIS64542736	REMICADE 100 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/INbka4moesrndin3jmu2sfs8uqj08vr0ja	INFLIXIMAB	Q415264	remicade 100 mg, poudre pour solution a diluer pour perfusion	infliximab
CIS60893549	LOCACID, crème dermatologique	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	locacid, creme dermatologique	tretinoine
CIS60552619	KETREL 0,050 POUR CENT, crème	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	ketrel 0,050 pour cent, creme	tretinoine
CIS62178757	EFFEDERM, solution pour application cutanée	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	effederm, solution pour application cutanee	tretinoine
CIS61381765	ERYLIK, gel pour application cutanée	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	erylik, gel pour application cutanee	tretinoine
CIS67020138	EFFEDERM 0,05 POUR CENT, crème	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	effederm 0,05 pour cent, creme	tretinoine
CIS67711141	LOCACID, lotion	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	locacid, lotion	tretinoine
CIS65540866	VESANOID 10 mg, capsule molle	http://www.romedi.fr/romedi/INh94i3vdtue47g04bo96f00srvdjbos8c	TRÉTINOÏNE	Q29417	vesanoid 10 mg, capsule molle	tretinoine
CIS61001031	CERNEVIT, poudre pour solution injectable ou pour perfusion	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	cernevit, poudre pour solution injectable ou pour perfusion	cholecalciferol
CIS60605000	CALCIPRAT VITAMINE D3 500 mg/400 UI, comprimé à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	calciprat vitamine d3 500 mg/400 ui, comprime a sucer	cholecalciferol
CIS61817860	CALCIDOSE VITAMINE D3 500 mg/400 UI, poudre pour solution buvable en sachet	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	calcidose vitamine d3 500 mg/400 ui, poudre pour solution buvable en sachet	cholecalciferol
CIS63489259	UVEDOSE 100 000 UI, solution buvable en ampoule	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	uvedose 100 000 ui, solution buvable en ampoule	cholecalciferol
CIS60210697	CALCIUM VITAMINE D3 BIOGARAN 500 mg/400 UI, comprimé à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	calcium vitamine d3 biogaran 500 mg/400 ui, comprime a sucer	cholecalciferol
CIS61201943	CALCIUM VITAMINE D3 EG 500 mg/400 UI, comprimé à croquer ou à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	calcium vitamine d3 eg 500 mg/400 ui, comprime a croquer ou a sucer	cholecalciferol
CIS60997163	ZYMAD 80 000 UI, solution buvable en ampoule	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	zymad 80 000 ui, solution buvable en ampoule	cholecalciferol
CIS61677928	CALCIPRAT VITAMINE D3 1000 mg/800 UI, comprimé à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	calciprat vitamine d3 1000 mg/800 ui, comprime a sucer	cholecalciferol
CIS61406371	FIXICAL VITAMINE D3 1000 mg/800 U.I., comprimé à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	fixical vitamine d3 1000 mg/800 u.i., comprime a sucer	cholecalciferol
CIS62256597	OROCAL VITAMINE D3 500 mg/400 U.I., comprimé à sucer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	orocal vitamine d3 500 mg/400 u.i., comprime a sucer	cholecalciferol
CIS62300385	OSSEANS VITAMINE D3 500 mg/400 UI, comprimé à sucer ou à croquer	http://www.romedi.fr/romedi/IN06i6bsd7jac736g4ht9j2s0ubafqgktc	CHOLÉCALCIFÉROL	Q139347	osseans vitamine d3 500 mg/400 ui, comprime a sucer ou a croquer	cholecalciferol
